Trip_ID,Route_ID,Route_Name,Operator_Name,Bus_Number,Bus_Type,Departure_City,Arrival_City,Date,Day_Type,Departure_Time,Arrival_Time,Scheduled_Duration_Minutes,Actual_Duration_Minutes,Delay_Minutes,Passenger_Count,Bus_Capacity,Occupancy_Rate (%),Ticket_Fare_PKR,Ticket_Revenue_PKR,Fuel_Consumption_Liters,Driver_ID,Weather_Condition,Traffic_Level,Trip_Status
TRP-00577,RT-008,Rawalpindi to Islamabad,Punjab Transit,QTA-4943,Standard,Rawalpindi,Islamabad,29-03-2025,Weekend,20:55,22:36,53,101,48,27,50,54.0,80,2160,4.5,DRV-0071,Sunny,Low,Delayed
TRP-00578,RT-021,Islamabad to Sialkot,National Express PK,PES-3427,AC,Islamabad,Sialkot,15-01-2025,Weekday,13:35,19:48,354,373,19,30,52,57.7,300,9000,87.2,DRV-0091,Sunny,Low,Completed
TRP-00579,RT-088,Quetta to Sialkot,Punjab Transit,SGD-9244,AC,Quetta,Sialkot,18-04-2025,Weekday,15:55,06:54,873,899,26,32,56,57.1,1010,32320,293.8,DRV-0036,Sunny,Moderate,Completed
TRP-00580,RT-017,Islamabad to Faisalabad,Blue Line Transit,SGD-8925,Standard,Islamabad,Faisalabad,12-07-2025,Weekend,19:45,01:34,338,349,11,35,43,81.4,400,14000,97.6,DRV-0018,Sunny,Low,Completed
TRP-00581,RT-022,Sialkot to Islamabad,Green Line Express,PES-8805,Electric,Sialkot,Islamabad,15-06-2025,Weekend,11:55,17:16,296,321,25,20,43,46.5,315,6300,15.7,DRV-0010,Foggy,Low,Completed
TRP-00582,RT-086,Quetta to Lahore,City Metro Bus,ISB-2763,Hybrid,Quetta,Lahore,24-12-2025,Weekday,18:30,09:20,877,890,13,30,41,73.2,945,28350,160.5,DRV-0112,Sunny,Moderate,Completed
TRP-00583,RT-027,Lahore to Rawalpindi,Green Line Express,SGD-3302,Standard,Lahore,Rawalpindi,03-01-2025,Weekday,15:30,23:00,404,450,46,22,37,59.5,480,10560,113.9,DRV-0054,Sunny,High,Completed
TRP-00584,RT-058,Quetta to Hyderabad,Punjab Transit,PES-8004,Mini Bus,Quetta,Hyderabad,17-11-2025,Weekday,16:05,05:34,766,809,43,10,27,37.0,820,8200,140.2,DRV-0075,Rainy,Low,Delayed
TRP-00585,RT-062,Peshawar to Faisalabad,Green Line Express,KHI-5719,Mini Bus,Peshawar,Faisalabad,08-02-2025,Weekend,21:45,06:55,518,550,32,27,33,81.8,560,15120,85.3,DRV-0068,Foggy,Moderate,Completed
TRP-00586,RT-068,Karachi to Multan,Pak Urban Transport,SGD-1973,AC,Karachi,Multan,13-03-2025,Weekday,10:40,01:06,822,866,44,38,50,76.0,1065,40470,309.4,DRV-0145,Foggy,High,Completed
TRP-00587,RT-060,Multan to Karachi,Blue Line Transit,MUL-2320,Electric,Multan,Karachi,10-10-2025,Weekday,19:10,10:52,922,942,20,24,41,58.5,1040,24960,57.0,DRV-0059,Sunny,Moderate,Completed
TRP-00588,RT-016,Karachi to Hyderabad,Pak Urban Transport,SGD-7215,AC,Karachi,Hyderabad,16-12-2025,Weekday,04:40,09:10,216,270,54,21,52,40.4,245,5145,49.6,DRV-0031,Rainy,High,Completed
TRP-00589,RT-018,Multan to Sialkot,Blue Line Transit,KHI-4801,Hybrid,Multan,Sialkot,17-02-2025,Weekday,22:00,07:22,544,562,18,14,36,38.9,580,8120,102.9,DRV-0113,Dust Storm,Low,Completed
TRP-00590,RT-016,Karachi to Hyderabad,Pak Urban Transport,KHI-7517,Hybrid,Karachi,Hyderabad,03-09-2025,Weekday,07:50,12:29,241,279,38,30,43,69.8,220,6600,36.5,DRV-0094,Foggy,Moderate,Completed
TRP-00591,RT-042,Rawalpindi to Faisalabad,Capital Bus Service,MUL-9248,AC,Rawalpindi,Faisalabad,23-02-2025,Weekend,05:25,11:35,354,370,16,37,59,62.7,355,13135,94.4,DRV-0054,Sunny,Low,Completed
TRP-00592,RT-021,Islamabad to Sialkot,Punjab Transit,KHI-8213,Standard,Islamabad,Sialkot,29-11-2025,Weekend,18:05,00:15,365,370,5,23,36,63.9,335,7705,64.5,DRV-0127,Sunny,Moderate,Completed
TRP-00593,RT-013,Lahore to Sialkot,City Metro Bus,PES-4021,Standard,Lahore,Sialkot,04-12-2025,Weekday,17:40,21:23,184,223,39,36,44,81.8,205,7380,38.8,DRV-0068,Sunny,High,Completed
TRP-00594,RT-028,Rawalpindi to Sialkot,Sindh Rapid Transit,MUL-8111,Mini Bus,Rawalpindi,Sialkot,07-08-2025,Weekday,05:05,10:41,295,336,41,25,35,71.4,305,7625,37.3,DRV-0133,Sunny,High,Completed
TRP-00595,RT-013,Lahore to Sialkot,Pak Urban Transport,LEA-5598,Standard,Lahore,Sialkot,16-12-2025,Weekday,12:05,14:47,144,162,18,30,44,68.2,190,5700,36.9,DRV-0168,Sunny,Moderate,Completed
TRP-00596,RT-066,Sialkot to Karachi,Sindh Rapid Transit,SGD-3929,Mini Bus,Sialkot,Karachi,16-08-2025,Weekend,18:00,16:17,1314,1337,23,22,32,68.8,1575,34650,253.3,DRV-0021,Sunny,Moderate,Completed
TRP-00597,RT-007,Lahore to Karachi,Green Line Express,ISB-5524,AC,Lahore,Karachi,13-05-2025,Weekday,19:10,16:51,1252,1301,49,20,45,44.4,1285,25700,409.9,DRV-0130,Sunny,High,Delayed
TRP-00598,RT-048,Sialkot to Multan,Pak Urban Transport,QTA-5244,Standard,Sialkot,Multan,12-05-2025,Weekday,04:50,12:47,474,477,3,18,46,39.1,550,9900,141.0,DRV-0114,Cloudy,Low,Completed
TRP-00599,RT-031,Lahore to Faisalabad,Sindh Rapid Transit,SGD-7815,AC,Lahore,Faisalabad,06-02-2025,Weekday,17:20,20:54,186,214,28,29,50,58.0,190,5510,45.4,DRV-0076,Cloudy,Moderate,Completed
TRP-00600,RT-070,Islamabad to Multan,Punjab Transit,LEA-2740,Hybrid,Islamabad,Multan,08-11-2025,Weekend,10:25,21:44,653,679,26,40,46,87.0,690,27600,134.6,DRV-0020,Foggy,Low,Completed
TRP-00601,RT-025,Hyderabad to Rawalpindi,Blue Line Transit,LEA-9646,AC,Hyderabad,Rawalpindi,27-01-2025,Weekday,19:50,18:57,1380,1387,7,28,54,51.9,1530,42840,484.2,DRV-0093,Sunny,Low,Completed
TRP-00602,RT-034,Multan to Quetta,Green Line Express,PES-7716,Mini Bus,Multan,Quetta,05-07-2025,Weekend,06:25,17:36,613,671,58,17,26,65.4,700,11900,93.3,DRV-0033,Foggy,Moderate,Completed
TRP-00603,RT-010,Peshawar to Rawalpindi,Punjab Transit,SGD-5700,Electric,Peshawar,Rawalpindi,24-06-2025,Weekday,14:05,18:19,248,254,6,42,53,79.2,260,10920,10.9,DRV-0117,Cloudy,Low,Completed
TRP-00604,RT-031,Lahore to Faisalabad,National Express PK,KHI-1558,Mini Bus,Lahore,Faisalabad,09-08-2025,Weekend,04:55,08:34,185,219,34,15,26,57.7,185,2775,22.8,DRV-0062,Sunny,High,Completed
TRP-00605,RT-033,Multan to Lahore,Sindh Rapid Transit,MUL-2765,Electric,Multan,Lahore,24-01-2025,Weekday,06:55,13:37,345,402,57,38,54,70.4,435,16530,18.7,DRV-0047,Foggy,High,Completed
TRP-00606,RT-067,Sialkot to Hyderabad,City Metro Bus,ISB-8430,Electric,Sialkot,Hyderabad,14-07-2025,Weekday,14:35,13:39,1361,1384,23,22,58,37.9,1450,31900,76.9,DRV-0133,Sunny,Moderate,Completed
TRP-00607,RT-077,Hyderabad to Sialkot,Blue Line Transit,PES-6219,Standard,Hyderabad,Sialkot,02-04-2025,Weekday,08:00,03:59,1189,1199,10,16,41,39.0,1460,23360,331.8,DRV-0073,Sunny,Low,Completed
TRP-00608,RT-030,Peshawar to Islamabad,National Express PK,KHI-5726,Standard,Peshawar,Islamabad,13-05-2025,Weekday,07:15,11:14,231,239,8,25,39,64.1,275,6875,59.2,DRV-0011,Sunny,Moderate,Completed
TRP-00609,RT-067,Sialkot to Hyderabad,City Metro Bus,SGD-1422,AC,Sialkot,Hyderabad,09-07-2025,Weekday,10:20,06:18,1159,1198,39,41,58,70.7,1540,63140,452.4,DRV-0031,Sunny,Moderate,Delayed
TRP-00610,RT-013,Lahore to Sialkot,Green Line Express,ISB-2908,Mini Bus,Lahore,Sialkot,01-07-2025,Weekday,06:55,09:57,151,182,31,18,26,69.2,185,3330,24.5,DRV-0019,Sunny,Moderate,Completed
TRP-00611,RT-060,Multan to Karachi,Sindh Rapid Transit,MUL-1583,Standard,Multan,Karachi,21-11-2025,Weekday,04:15,20:45,951,990,39,36,47,76.6,935,33660,228.2,DRV-0128,Foggy,Moderate,Completed
TRP-00612,RT-006,Lahore to Multan,Green Line Express,SGD-4509,Hybrid,Lahore,Multan,02-01-2025,Weekday,17:05,23:42,378,397,19,22,41,53.7,410,9020,69.5,DRV-0150,Cloudy,Low,Completed
TRP-00613,RT-004,Quetta to Multan,Punjab Transit,SGD-4799,Mini Bus,Quetta,Multan,30-05-2025,Weekday,19:35,05:29,583,594,11,26,31,83.9,680,17680,107.9,DRV-0074,Cloudy,Moderate,Completed
TRP-00614,RT-011,Rawalpindi to Peshawar,Blue Line Transit,PES-6224,Standard,Rawalpindi,Peshawar,05-12-2025,Weekday,07:25,11:48,210,263,53,27,39,69.2,240,6480,46.1,DRV-0008,Rainy,Moderate,Completed
TRP-00615,RT-036,Faisalabad to Multan,Blue Line Transit,SGD-6295,Standard,Faisalabad,Multan,14-05-2025,Weekday,14:30,20:02,295,332,37,25,49,51.0,320,8000,62.0,DRV-0012,Sunny,Low,Delayed
TRP-00616,RT-013,Lahore to Sialkot,Punjab Transit,SGD-2807,AC,Lahore,Sialkot,11-11-2025,Weekday,14:10,17:24,158,194,36,29,40,72.5,195,5655,37.6,DRV-0142,Dust Storm,Low,Completed
TRP-00617,RT-005,Hyderabad to Karachi,Sindh Rapid Transit,KHI-9776,AC,Hyderabad,Karachi,22-07-2025,Weekday,11:20,14:42,199,202,3,39,51,76.5,250,9750,56.7,DRV-0135,Sunny,Moderate,Completed
TRP-00618,RT-026,Sialkot to Lahore,City Metro Bus,ISB-1397,Standard,Sialkot,Lahore,28-04-2025,Weekday,11:00,14:17,173,197,24,15,38,39.5,185,2775,32.2,DRV-0107,Rainy,Moderate,Completed
TRP-00619,RT-021,Islamabad to Sialkot,Punjab Transit,MUL-7408,Standard,Islamabad,Sialkot,10-04-2025,Weekday,13:25,19:52,325,387,62,19,35,54.3,330,6270,73.0,DRV-0110,Sunny,Moderate,Delayed
TRP-00620,RT-026,Sialkot to Lahore,National Express PK,QTA-9736,Standard,Sialkot,Lahore,17-09-2025,Weekday,11:30,15:20,186,230,44,32,50,64.0,190,6080,39.8,DRV-0007,Rainy,High,Completed
